uuid,filename,SessionDuration_seconds,NumFlows,MaxBandwidth_Mbps,MeanBandwidth_Mbps,MinBandwidth_Mbps,StdBandwidth_Mbps,MaxPacingRate_Mbps,MeanPacingRate_Mbps,MinRTT_ms,MaxRTT_ms,MeanRTT_ms,StdRTT_ms,MaxCwnd_packets,MeanCwnd_packets,MaxRcvWindow_bytes,MeanRcvWindow_bytes,TotalBytesAcked_bytes,TotalBytesSent_bytes,TotalBytesReceived_bytes,TotalRetransmissions_count,LossRate_percent,MaxDeliveryRate_Mbps,MeanDeliveryRate_Mbps,TotalBusyTime_microseconds,MaxThroughput_Mbps,MeanThroughput_Mbps,MinThroughput_Mbps,StdThroughput_Mbps
ndt-virtual-rgrwr_1701649381_00000000008A6B7C,01_ndt7-download-20240101T053016.452598487Z.ndt-virtual-rgrwr_1701649381_00000000008A6B7C.json,2.834299,7,66.219559,48.14455842857143,14.831117,16.164649004011245,189.245672,117.023793,28.854,86.807,60.188142857142864,15.058000000000002,4585,3210.5714285714284,14000,14000.0,216427030,232176230,12720,0,0.0005547510182243893,66.219589,32.61227171428572,8228000,258.4763547364444,182.3019421355554,31.4096451892062,78.83966656224665
ndt-virtual-rgrwr_1701649381_00000000008A7341,01_ndt7-download-20240101T053016.811990258Z.ndt-virtual-rgrwr_1701649381_00000000008A7341.json,8.214335,20,52.955564,19.540013750000004,9.987878,13.27996266484261,107.846702,21.86167225,24.0,43.796,34.68659999999999,2.63455,1882,631.2,14000,14000.0,748935129,773202837,38124,66,1.4935382343921741,37.73702,8.82739175,82864000,150.29217810940204,86.90466360129241,37.31117254342479,32.453437144631714
ndt-virtual-rgrwr_1701649381_00000000008A4C1E,01_ndt7-download-20240101T053016.980972907Z.ndt-virtual-rgrwr_1701649381_00000000008A4C1E.json,7.525002,31,55.90737,46.68981006451612,0.153802,13.746950542325646,146.579325,77.90375316129034,54.44,83.235,69.09064516129033,3.3556129032258055,7306,4843.677419354839,14000,14000.0,3802908247,3991002161,72301,1047,2.5283734743635486,55.907421,44.59261058064514,127748000,271.6454568115915,210.57684519051034,1.0943645435867333,70.40187181257498
ndt-virtual-rgrwr_1701649381_00000000008A4C17,01_ndt7-download-20240101T053017.009682317Z.ndt-virtual-rgrwr_1701649381_00000000008A4C17.json,15.000084,4,0.073629,0.0709995,0.063111,0.004554427598502363,0.210423,0.09271325,120.108,1046.557,596.175,85.8595,28,24.0,14000,14000.0,743260,934780,6725,2,4.683027022400993,0.057759,0.043651999999999996,20920000,0.40342631678198937,0.31309985375163973,0.22641134688385234,0.06435582456027153
ndt-virtual-rgrwr_1701649381_00000000008A5BC8,01_ndt7-download-20240101T053017.280543947Z.ndt-virtual-rgrwr_1701649381_00000000008A5BC8.json,4.659121,4,5.452415,5.11254625,4.598075,0.3615989266157847,15.582194,10.20219925,15.485,404.963,134.77700000000002,23.11675,249,197.75,14200,14200.0,5368360,7205800,6963,3,10.43426128951678,4.947294,2.7135075,7552000,9.254183931154534,6.385086495500034,4.9384119435628095,1.6860634995691357
ndt-virtual-rgrwr_1701649381_00000000008A5BC4,01_ndt7-download-20240101T053017.686578125Z.ndt-virtual-rgrwr_1701649381_00000000008A5BC4.json,10.004476,35,28.258991,18.778707457142854,7.098209,4.31964367433841,34.970501,20.9195022,12.993,22.695,18.577771428571427,2.822428571428572,1022,592.0,14200,14200.0,1782350782,1790675486,85801,0,0.0,25.831546,11.31848337142857,177240000,86.2746887209961,75.56339078132301,24.183868793529545,11.617601252524212
ndt-virtual-rgrwr_1701649381_00000000008A7340,01_ndt7-download-20240101T053017.977507818Z.ndt-virtual-rgrwr_1701649381_00000000008A7340.json,10.060036,27,6.249352,5.612101074074072,4.978435,0.3591863627793534,14.227629,6.24121625925926,20.983,126.986,87.97625925925924,3.3359999999999994,488,402.962962962963,14000,14000.0,651133174,662741018,59593,0,0.0037697983558337717,5.514094,4.24376474074074,138084000,38.70258851979062,36.19390183452928,21.70775890438701,4.3321206655880315
ndt-virtual-rgrwr_1701649381_00000000008A5BC3,01_ndt7-download-20240101T053018.100870644Z.ndt-virtual-rgrwr_1701649381_00000000008A5BC3.json,10.769278,15,0.501847,0.4373623333333333,0.29868,0.07492639989275403,0.853583,0.516867,39.638,463.716,182.2512,26.683333333333337,74,63.06666666666667,14000,14000.0,20785554,21715760,32373,0,0.0,0.477355,0.3174102000000001,63080000,2.907554884589751,2.4527681009788087,1.5907138383918569,0.40878782160108784
ndt-virtual-rgrwr_1701649381_00000000008A90E2,01_ndt7-download-20240101T053018.374935003Z.ndt-virtual-rgrwr_1701649381_00000000008A90E2.json,10.023823,22,7.404184,4.647281636363635,0.0,1.9348730296041876,16.086289,5.665542681818181,78.154,164.131,108.60036363636367,6.22909090909091,1326,672.0909090909091,14200,14200.0,414096656,481314812,45259,797,11.042793339175276,7.363893,4.097213818181819,103664000,34.6988970185732,25.938593546707754,0.47624922887106724,11.730049138313948
ndt-virtual-rgrwr_1701649381_00000000008A4C19,01_ndt7-download-20240101T053018.459905011Z.ndt-virtual-rgrwr_1701649381_00000000008A4C19.json,10.94784,19,1.708901,0.8513314736842105,0.068696,0.4462618658343255,1.844307,1.0315183684210525,75.147,520.108,189.6528947368421,10.534842105263158,278,165.42105263157896,14000,14000.0,58113313,60576109,37549,0,0.06008309315476173,1.645782,0.7570858947368423,106616000,5.754781473565558,3.5911684699941993,0.7259146908580995,1.4634384249106804
ndt-virtual-rgrwr_1701649381_00000000008A2D15,01_ndt7-download-20240101T053019.343315143Z.ndt-virtual-rgrwr_1701649381_00000000008A2D15.json,10.479247,16,3.800844,2.2844534999999997,0.0,1.2225198534761101,8.269605,2.7103233124999995,152.097,161.169,158.325,3.2715625,986,573.75,14000,14000.0,115790868,178086296,31249,757,25.210146433726717,2.855858,1.9061649375000003,73272000,16.139937056953983,9.35001840442359,0.3796777078423972,6.075407884890059
ndt-virtual-rgrwr_1701649381_00000000008A3CA5,01_ndt7-download-20240101T053019.936758738Z.ndt-virtual-rgrwr_1701649381_00000000008A3CA5.json,8.820318,42,45.270215,37.096554738095236,0.379733,7.392000562338939,129.375554,50.195852190476195,23.598,174.032,46.11333333333334,4.585738095238095,2804,1920.9761904761904,14000,14000.0,5114937390,5725823370,148432,2371,9.287825027686804,45.21957,29.12406154761905,192484000,228.2109821397097,193.06101732196637,3.198793060095549,48.524821762084386
ndt-virtual-rgrwr_1701649381_00000000008A2D1B,01_ndt7-download-20240101T053021.242574510Z.ndt-virtual-rgrwr_1701649381_00000000008A2D1B.json,3.969237,4,1.113677,0.38909,0.0,0.45182920510243696,3.182723,1.170269,16.972,355.025,189.62224999999998,144.89124999999999,44,24.5,14000,14000.0,226356,336752,7100,0,0.0,1.113705,0.38964774999999996,6596000,0.7775341548662063,0.3362841335019364,0.012194458054330665,0.3011723155221803
ndt-virtual-rgrwr_1701649381_00000000008A6B7A,01_ndt7-download-20240101T053022.101185889Z.ndt-virtual-rgrwr_1701649381_00000000008A6B7A.json,15.000196,10,2.527844,1.8964128000000002,0.395286,0.7410251313743415,5.767106,2.4605112,38.432,680.723,224.7857,8.5013,326,223.7,14000,14000.0,36627060,39985660,17202,7,0.43065438959867114,1.824014,1.0312971999999998,41252000,11.052351073684926,6.967796673566598,1.7308352759470842,2.59783123889156
ndt-virtual-rgrwr_1701649381_00000000008A4C22,01_ndt7-download-20240101T053022.669503240Z.ndt-virtual-rgrwr_1701649381_00000000008A4C22.json,10.0435,42,79.844034,72.82418983333334,0.276635,18.20722902904388,228.182398,208.12984788095244,24.07,122.236,56.00333333333333,6.392380952380953,4626,4190.214285714285,14000,14000.0,10913157018,11047894778,108622,0,0.0,79.844049,72.8059165,217960000,430.41176015300584,350.75814213218456,2.880268400083875,110.23334951945458
ndt-virtual-rgrwr_1701649381_00000000008A6B7B,01_ndt7-download-20240101T053024.170353997Z.ndt-virtual-rgrwr_1701649381_00000000008A6B7B.json,10.474544999999999,7,0.222826,0.19221971428571427,0.155602,0.02809184943672293,0.636803,0.32109414285714294,54.149,1683.625,533.0952857142856,127.23314285714287,46,34.857142857142854,14000,14000.0,2656556,2908612,12566,0,0.0,0.160816,0.10138542857142856,33084000,1.1832290659689166,0.8373858906260965,0.541345789400563,0.2475325390873059
ndt-virtual-rgrwr_1701649381_00000000008A2D19,01_ndt7-download-20240101T053024.394174003Z.ndt-virtual-rgrwr_1701649381_00000000008A2D19.json,10.800341,17,4.237069,3.066044411764706,0.129771,1.2465101193186408,9.329715,4.006171,76.25,621.732,235.67376470588235,5.4460588235294125,724,529.1764705882352,14000,14000.0,141647216,157989704,35586,84,3.260792234916777,3.485663,1.8793966470588237,75916000,19.98023780383432,13.165399995016273,1.0176386407323041,5.66179699753869
ndt-virtual-rgrwr_1701649381_00000000008A3CA7,01_ndt7-download-20240101T053024.513114034Z.ndt-virtual-rgrwr_1701649381_00000000008A3CA7.json,10.097682,29,7.562843,6.13375724137931,0.0,1.3827442271462647,17.800539,7.139154551724138,47.228,289.161,138.47658620689654,6.007793103448275,1066,739.2068965517242,14000,14000.0,666451750,687889242,65020,0,0.0,7.063315,4.678595931034483,148936000,40.0427801891628,32.247279003446415,0.6324800671422577,8.825647885262208
ndt-virtual-rgrwr_1701649381_00000000008A5BC7,01_ndt7-download-20240101T053025.080361410Z.ndt-virtual-rgrwr_1701649381_00000000008A5BC7.json,15.000123,15,7.816613,6.471623600000001,0.181926,2.5124777551729505,21.342626,8.632250533333332,70.312,229.616,109.24906666666668,2.6130666666666666,1370,1049.6,14000,14000.0,160625872,173844612,33301,0,1.1137785506979072,7.509566,4.771701466666666,36972000,40.139856758870515,28.469952343649034,1.0810304848214096,13.067667940006848
ndt-virtual-rgrwr_1701649381_00000000008A7345,01_ndt7-download-20240101T053025.707668485Z.ndt-virtual-rgrwr_1701649381_00000000008A7345.json,8.672598,30,66.211401,36.285960100000004,26.792727,6.184234509425842,65.549287,35.38506273333334,3.75,22.767,14.958933333333333,0.3765,554,316.7,14200,14200.0,4138174588,4190260444,73084,0,0.9381297541132029,37.026551,27.916110766666666,135196000,313.73996233847754,252.63929026859356,238.5502322702576,16.593136978472078
ndt-virtual-rgrwr_1701649381_00000000008A824D,01_ndt7-download-20240101T053026.044008568Z.ndt-virtual-rgrwr_1701649381_00000000008A824D.json,5.857223,11,3.799232,3.1123707272727272,1.0232,0.903556029614916,10.264386,5.251445636363637,62.754,219.963,134.04163636363637,5.579545454545454,526,376.45454545454544,14000,14000.0,57368178,62849906,20572,3,0.09017038147996594,3.631782,2.766421909090909,22776000,23.825687308466524,16.061746590264935,3.6671994317172794,7.346834248558102
ndt-virtual-rgrwr_1701649381_00000000008A3CAA,01_ndt7-download-20240101T053026.180755184Z.ndt-virtual-rgrwr_1701649381_00000000008A3CAA.json,10.441038,40,13.917801,11.984306175,9.002499,1.183439768956323,39.450401,13.012007549999998,10.87,52.384,32.0766,1.1186500000000001,442,295.05,14200,14200.0,2001256656,2030173608,103032,0,0.7070016053523636,13.568079,10.348105649999999,193716000,89.79089689090813,82.01110390709889,44.892679488070534,7.769771715799355
ndt-virtual-rgrwr_1701649381_00000000008A3CA9,01_ndt7-download-20240101T053026.561818793Z.ndt-virtual-rgrwr_1701649381_00000000008A3CA9.json,10.896775,22,23.958224,5.145097136363636,3.994926,4.109950887116982,8.153283,4.386459318181819,4.404,96.109,24.76731818181818,1.7397727272727272,388,83.77272727272727,14000,14000.0,446966260,490323216,54332,261,8.207863443284317,4.138899,3.588573954545454,119972000,30.341395365557947,29.436243076019228,20.944121072877966,1.906072410952244
ndt-virtual-rgrwr_1701649381_00000000008A5BCB,01_ndt7-download-20240101T053026.766459386Z.ndt-virtual-rgrwr_1701649381_00000000008A5BCB.json,8.206019,26,14.203689,6.8093035,0.153411,3.234331442309835,40.592036,10.196405423076923,78.0,81.172,80.24423076923077,1.0455,2237,818.3076923076923,14200,14200.0,469600260,558399860,69992,964,9.483919283217586,10.046046,5.3214669230769225,101184000,41.37981540201457,32.2414648178761,1.1701496607916,11.63139130275016
ndt-virtual-rgrwr_1701649381_00000000008A7349,01_ndt7-download-20240101T053026.856832008Z.ndt-virtual-rgrwr_1701649381_00000000008A7349.json,2.946934,6,1.475667,0.7493071666666667,0.029706,0.6728585751690115,3.725498,1.1692348333333333,13.293,358.542,169.96149999999997,47.791999999999994,76,46.333333333333336,14000,14000.0,1623728,1987728,11316,3,0.49302520264342,1.031054,0.4505925,10236000,2.6992103490533115,1.3132543436353368,0.16350798009212347,0.9985285615863517
ndt-virtual-rgrwr_1701649381_00000000008A90E5,01_ndt7-download-20240101T053026.976621624Z.ndt-virtual-rgrwr_1701649381_00000000008A90E5.json,10.957162,13,3.165336,2.6843780769230774,2.31192,0.22580526988415398,7.686406,3.625303461538461,35.0,248.078,85.20423076923079,14.055923076923078,336,248.6153846153846,14200,14200.0,79434370,92257026,24944,186,10.869390045154935,2.716072,1.6933277692307696,56052000,11.840687885670459,10.601589177355377,6.651662718401074,1.7294638489613006
ndt-virtual-rgrwr_1701649381_00000000008A2D1A,01_ndt7-download-20240101T053027.038248879Z.ndt-virtual-rgrwr_1701649381_00000000008A2D1A.json,10.122831,20,4.046298,3.7799996500000006,1.09768,0.6483436419385382,9.933932,4.2885578,86.335,290.867,215.6625,4.20415,667,593.3,14000,14000.0,319066592,333593384,41506,0,0.0,4.026897,3.1646533999999997,108072000,25.40021853868801,21.84147548193279,3.5428275219905223,5.280054106155157
ndt-virtual-rgrwr_1701649381_00000000008A7344,01_ndt7-download-20240101T053027.100829618Z.ndt-virtual-rgrwr_1701649381_00000000008A7344.json,10.505039,35,25.717984,18.71120245714286,0.09795,8.461587412457332,73.498181,56.347672257142854,43.073,299.153,189.5553142857143,3.5938285714285714,5791,4398.285714285715,14000,14000.0,1840677639,1990911696,85038,231,2.8201689262666325,22.08315,17.25437617142857,179556000,93.29689616955153,68.19754788952154,0.6791763438481798,32.144589270007515
ndt-virtual-rgrwr_1701649381_00000000008A3CA8,01_ndt7-download-20240101T053028.466302595Z.ndt-virtual-rgrwr_1701649381_00000000008A3CA8.json,11.280555,8,3.529202,1.648558,0.755023,1.10226434973592,10.085938,2.456076,42.758,134.416,89.51287500000001,2.319,245,110.0,14000,14000.0,37238248,45588040,14164,141,15.441383310183987,1.318962,0.988281875,35944000,9.855504686453187,8.770430439485406,7.565604970322441,0.8356883614165868
ndt-virtual-rgrwr_1701649381_00000000008A5BC9,01_ndt7-download-20240101T053028.503969871Z.ndt-virtual-rgrwr_1701649381_00000000008A5BC9.json,10.534056,21,6.384712,5.791177761904761,3.781991,0.6882053395941473,12.191464,6.217085714285714,13.553,79.999,40.35714285714285,4.693142857142856,304,228.0,14200,14200.0,385919146,389785806,42359,0,0.006193144960234905,6.085714,3.637719523809524,113148000,36.701414682894985,26.91024106213821,19.73540782039541,3.153384373164608
ndt-virtual-rgrwr_1701649381_00000000008A2D1C,01_ndt7-download-20240101T053028.743540302Z.ndt-virtual-rgrwr_1701649381_00000000008A2D1C.json,10.158921,21,7.070121,4.963765380952382,2.313095,1.7126154399425368,8.749275,5.256805761904761,19.115,252.56,78.23752380952381,2.5470476190476186,714,453.85714285714283,14200,14200.0,323433884,331819932,48743,0,0.0,5.615133,3.5059327619047616,111232000,27.914807913119056,20.642692900343224,5.120145396135675,7.029161082541551
ndt-virtual-rgrwr_1701649381_00000000008A4C27,01_ndt7-download-20240101T053028.859284873Z.ndt-virtual-rgrwr_1701649381_00000000008A4C27.json,7.035267,22,48.79643,44.546786863636356,0.162677,12.905402303208655,139.452955,127.31262322727277,59.116,232.322,90.30968181818179,6.756681818181818,6794,6200.0,14000,14000.0,2899086849,2963451413,52802,0,0.00026077701041761606,48.796489,44.54203877272726,85240000,292.118090838285,241.61041333092916,0.8538758380310494,82.29736394638927
ndt-virtual-rgrwr_1701649381_00000000008A8249,01_ndt7-download-20240101T053029.377064647Z.ndt-virtual-rgrwr_1701649381_00000000008A8249.json,10.035226,36,64.924186,16.461376055555558,1.209251,10.900517444677352,64.274944,16.599688,8.539,31.589,13.87388888888889,1.4206111111111113,989,287.1388888888889,14200,14200.0,2022007400,2284601192,89057,795,10.954488200232017,28.299729,11.738401166666668,171684000,112.5868880821934,94.58070176483213,9.938998687716229,15.131348796918545
ndt-virtual-rgrwr_1701649381_00000000008A90E7,01_ndt7-download-20240101T053029.626340453Z.ndt-virtual-rgrwr_1701649381_00000000008A90E7.json,10.291821,21,6.76506,5.741586714285714,0.0,1.5250514452290937,17.905528,6.722331571428571,85.547,368.843,153.99347619047617,3.2476666666666665,1156,845.952380952381,14200,14200.0,471051640,545037852,48196,704,9.565985152899069,5.867366,4.572521714285715,112156000,36.26472325052097,29.876079672950834,0.0794064770972071,9.748513777929533
ndt-virtual-rgrwr_1701649381_00000000008A4C29,01_ndt7-download-20240101T053029.793845323Z.ndt-virtual-rgrwr_1701649381_00000000008A4C29.json,4.975225,9,1.780928,1.1295534444444444,0.627447,0.3876496490914075,1.793152,1.3803383333333332,17.305,69.043,48.119666666666674,4.573333333333333,124,93.11111111111111,14000,14000.0,14761834,15271882,16067,0,0.1349408016641302,1.746948,0.9929721111111112,20264000,7.532642618146757,4.900715053093609,2.1356220118183153,1.9412263320914378
ndt-virtual-rgrwr_1701649381_00000000008A90E4,01_ndt7-download-20240101T053030.317862533Z.ndt-virtual-rgrwr_1701649381_00000000008A90E4.json,15.000088,15,0.654425,0.4755673333333333,0.0,0.2259372791183921,1.507303,0.6806875333333333,67.173,1790.978,442.08073333333346,100.39233333333333,102,77.73333333333333,14000,14000.0,17769142,19182700,29472,0,0.0,0.54733,0.294212,100320000,2.3538099122691225,1.4154961136392807,0.07922799662886056,0.8532897437406594
ndt-virtual-rgrwr_1701649381_00000000008A824B,01_ndt7-download-20240101T053030.488885727Z.ndt-virtual-rgrwr_1701649381_00000000008A824B.json,10.351412,36,14.118733,12.624523250000003,11.8676,0.5100375911065758,40.349244,13.317072249999999,6.117,26.701,17.71063888888889,0.71875,258,161.66666666666666,14200,14200.0,1918945716,1926754252,89358,0,0.0,13.011867,11.482529583333333,166556000,92.63258659049617,90.79551035494462,51.6115574948119,6.702845509621968
ndt-virtual-rgrwr_1701649381_00000000008A90E8,01_ndt7-download-20240101T053030.637505558Z.ndt-virtual-rgrwr_1701649381_00000000008A90E8.json,10.560479,27,9.800899,6.3731027037037045,5.523514,1.2388574180753038,28.009514,6.917654481481481,13.261,73.753,50.748481481481484,1.9664444444444444,338,274.6666666666667,14200,14200.0,648250934,685937550,59217,176,4.161303605554179,9.800965,4.598034592592593,143644000,37.651839158490425,33.838675808885796,15.40640950329613,5.4462814589179125
ndt-virtual-rgrwr_1701649381_00000000008A824C,01_ndt7-download-20240101T053030.936514195Z.ndt-virtual-rgrwr_1701649381_00000000008A824C.json,10.178879,32,8.601567,6.738968875,5.969142,0.7344577103707517,10.419409,6.83831059375,18.417,26.782,23.70178125,1.0005625,291,214.40625,14000,14000.0,1014468988,1164692228,94706,348,12.16769414211288,6.868896,5.6839371875,168192000,54.78858780870247,48.92364332613613,48.07370770252852,1.2490548659582017
ndt-virtual-rgrwr_1701649381_00000000008A6B7E,01_ndt7-download-20240101T053031.429341685Z.ndt-virtual-rgrwr_1701649381_00000000008A6B7E.json,11.017067,11,4.50962,2.9892876363636365,1.78807,0.9848650658636415,8.539519,3.5677810000000005,54.755,193.733,72.80527272727274,4.348181818181818,386,228.72727272727272,14200,14200.0,82712036,116720868,21739,386,25.57469672004153,4.107762,1.7043957272727275,50520000,16.62044736443617,13.43935343821464,6.15282995647942,2.774798869651622
