BW,MinRTT,PacingGain,CwndGain,ElapsedTime,State,CAState,Retransmits,Probes,Backoff,Options,WScale,AppLimited,RTO,ATO,SndMSS,RcvMSS,Unacked,Sacked,Lost,Retrans,Fackets,LastDataSent,LastAckSent,LastDataRecv,LastAckRecv,PMTU,RcvSsThresh,RTT,RTTVar,SndSsThresh,SndCwnd,AdvMSS,Reordering,RcvRTT,RcvSpace,TotalRetrans,PacingRate,MaxPacingRate,BytesAcked,BytesReceived,SegsOut,SegsIn,NotsentBytes,DataSegsIn,DataSegsOut,DeliveryRate,BusyTime,RWndLimited,SndBufLimited,Delivered,DeliveredCE,BytesSent,BytesRetrans,DSackDups,ReordSeen,RcvOooPack,SndWnd,UUID,Throughput_DeliveryRate,Throughput_BytesAcked,Throughput_SegsOut,Latency,LossRatio,Retransmit_Ratio,Escape_Time,Throughput_Mean,Latency_Mean,Loss_Trend
20039964,18333,256,512,0.552212,1,0,0,0,0,7,120,0,232000,52000,1420,1098,366,0,0,0,0,20,0,252,32,1500,64096,31585,487,376,826,1428,3,0,14400,0,19839565,-1,4963315,1729,3884,1157,2364300,4,3882,16213391,568000,332000,0,3517,0,5481615,0,0,0,0,531968,ndt-88lvq_1732662732_00000000003CA9A3,129.707128,71.90448595829137,79.90090762243486,18.333,0.0,0.0,3.866849,93.8375071935754,18.333,0.0
19387485,18333,320,512,1.083099,1,0,0,0,0,7,120,0,228000,52000,1420,1098,345,0,0,0,0,0,0,136,0,1500,64096,26063,832,619,774,1428,3,0,14400,25,23992013,-1,10448775,1823,7765,3088,3172280,6,7763,15185594,1096000,616000,0,7419,0,10970447,34612,25,0,0,531968,ndt-88lvq_1732662732_00000000003CA9A3,121.484752,77.17687856788714,81.44260127652228,18.333,0.0,0.0,3.866849,93.36807728146981,18.333,0.0
19116219,18333,320,512,1.309422,1,0,0,0,0,7,120,0,228000,52000,1420,1098,193,0,0,0,0,4,0,364,4,1500,64096,25960,5343,619,740,1428,3,0,14400,25,23656321,-1,12963595,1823,9391,3424,3811280,6,9389,8790944,1324000,780000,0,9197,0,13270847,34612,25,0,0,285696,ndt-88lvq_1732662732_00000000003CA9A3,70.327552,79.2019379543035,81.4724053819166,18.333,0.0,0.0,3.866849,77.00063177874004,18.333,0.0
13333033,18333,320,512,1.910083,1,0,0,0,0,7,120,0,224000,52000,1420,1098,211,0,0,0,0,0,0,352,0,1500,64096,23108,1191,619,552,1428,3,0,14400,25,16499628,-1,18535675,1870,13350,3926,2685220,7,13348,8035952,1924000,1308000,0,13138,0,18869907,34612,25,0,0,323840,ndt-88lvq_1732662732_00000000003CA9A3,64.287616,77.63296149957881,79.39759685835642,18.333,0.0,0.0,3.866849,73.77272478597841,18.333,0.0
15880993,18333,256,512,2.181206,1,0,0,0,0,7,120,0,228000,52000,1420,1098,303,0,0,0,0,0,0,252,0,1500,64096,24443,424,619,594,1428,3,0,14400,25,15722183,-1,21360055,1917,15433,4337,2541800,8,15431,14781578,2196000,1460000,0,15129,0,21824927,34612,25,0,0,540416,ndt-88lvq_1732662732_00000000003CA9A3,118.252624,78.34218317756324,80.37703912422761,18.333,0.0,0.0,3.866849,92.32394876726362,18.333,0.0
15872445,18333,320,512,2.514388,1,0,0,0,0,7,120,0,224000,52000,1420,1098,325,0,0,0,0,0,0,200,4,1500,64096,21122,1491,619,552,1428,3,0,14400,25,19642150,-1,25250791,1964,18196,4624,2838580,9,18194,11101546,2528000,1684000,0,17870,0,25745547,34612,25,0,0,466432,ndt-88lvq_1732662732_00000000003CA9A3,88.812368,80.34015752540977,82.20949193203276,18.333,0.0,0.0,3.866849,83.78733915248084,18.333,0.0
16636477,18333,256,512,2.759213,1,0,0,0,0,7,120,0,224000,52000,1420,1098,312,0,0,0,0,4,0,216,4,1500,64096,22478,1449,619,612,1428,3,0,14400,30,16470112,-1,28232855,2011,20292,5733,2749120,10,20290,12631919,2776000,1756000,0,19979,0,28717607,41712,30,0,0,454400,ndt-88lvq_1732662732_00000000003CA9A3,101.055352,81.85770362780981,83.54451794769015,18.333,0.0,0.0,3.866849,88.81919119183333,18.333,0.0
16636477,18333,256,512,2.818134,1,0,0,0,0,7,120,0,228000,52000,1420,1098,284,0,0,0,0,0,0,272,0,1500,64096,25054,6258,619,794,1428,3,0,14400,30,16470112,-1,28722755,2011,20609,5743,3707620,10,20607,647485,2832000,1792000,0,20324,0,29164907,41712,30,0,0,540416,ndt-88lvq_1732662732_00000000003CA9A3,5.17988,81.53694607850443,83.07562379929415,18.333,0.0,0.0,3.866849,56.59748329259952,18.333,0.0
18297002,18333,256,512,2.906695,1,0,0,0,0,7,120,0,228000,52000,1420,1098,244,0,0,0,0,0,0,360,0,1500,64096,26475,1412,619,840,1428,3,0,14400,30,18114032,-1,30235055,2011,21636,6175,3718980,10,21634,17098732,2920000,1792000,0,21391,0,30623247,41712,30,0,0,389120,ndt-88lvq_1732662732_00000000003CA9A3,136.789856,83.21493655165058,84.55822162283968,18.333,0.0,0.0,3.866849,101.52100472483009,18.333,0.0
18986299,18333,256,512,3.131735,1,0,0,0,0,7,120,0,228000,52000,1420,1098,224,0,0,0,0,0,0,64,0,1500,64096,24198,1836,619,740,1428,3,0,14400,30,18796436,-1,33251135,2105,23745,6499,3672120,12,23743,12907911,3148000,1948000,0,23520,0,33609507,41712,30,0,0,345600,ndt-88lvq_1732662732_00000000003CA9A3,103.263288,84.93984324982797,86.13219190001708,18.333,0.0,0.0,3.866849,91.44510771661503,18.333,0.0
17088447,18333,256,512,3.737409,1,0,0,0,0,7,120,0,224000,52000,1420,1098,282,0,0,0,0,0,0,52,0,1500,64096,21050,483,619,700,1428,3,0,14400,38,16917563,-1,38675535,2246,27644,7398,2636940,15,27642,10034221,3752000,2392000,0,27361,0,39129047,53072,38,0,0,543232,ndt-88lvq_1732662732_00000000003CA9A3,80.273768,82.7857694996721,84.02501305048497,18.333,0.0,0.0,3.866849,82.36151685005235,18.333,0.0
17372494,18333,256,512,3.866849,1,0,0,0,0,7,120,0,236000,52000,1420,1098,310,0,0,0,0,0,0,180,0,1500,64096,34840,230,619,708,1428,3,0,14400,38,17198769,-1,40555615,2246,28998,8061,3659340,15,28996,10755567,3880000,2436000,0,28687,0,41046047,53072,38,0,0,543232,ndt-88lvq_1732662732_00000000003CA9A3,86.044536,83.90421244791301,85.19010698374827,18.333,0.0,0.0,3.866849,85.04628514388709,18.333,0.0
18862811,18333,256,512,4.090951,1,0,0,0,0,7,120,0,232000,52000,1420,1098,377,0,0,0,0,0,0,116,0,1500,64096,29099,788,619,728,1428,3,0,14400,38,18674183,-1,44105615,2293,31572,9197,2888280,16,31570,16272851,4104000,2548000,0,31194,0,44692607,53072,38,0,0,543232,ndt-88lvq_1732662732_00000000003CA9A3,130.182808,86.25009686011884,87.67103785892327,18.333,0.0,0.0,3.866849,101.36798090634737,18.333,0.0
20284147,18333,256,512,4.262215,1,0,0,0,0,7,120,0,236000,52000,1420,1098,330,0,0,0,0,0,0,92,0,1500,64096,34033,646,619,776,1428,3,0,14400,38,20081305,-1,46799355,2340,33431,10109,3331320,17,33429,15271024,4276000,2652000,0,33100,0,47316767,53072,38,0,0,543232,ndt-88lvq_1732662732_00000000003CA9A3,122.168192,87.84043977133955,89.10300395451661,18.333,0.0,0.0,3.866849,99.70387857528539,18.333,0.0
14539217,18333,256,512,4.734595,1,0,0,0,0,7,120,0,232000,52000,1420,1098,172,0,0,0,0,0,0,256,12,1500,64096,31958,137,619,554,1428,3,0,14400,46,14393825,-1,51399479,2387,36533,10744,3361140,18,36531,9567140,4748000,3036000,0,36359,0,51707407,64432,45,0,0,501248,ndt-88lvq_1732662732_00000000003CA9A3,76.53712,86.8492092776679,87.65583539880392,18.333,0.0,0.0,3.866849,83.68072155882395,18.333,0.0
17460519,17767,320,512,5.359041,1,0,0,0,0,7,120,0,228000,52000,1420,1098,219,0,0,0,0,4,0,184,4,1500,64096,26773,2375,619,656,1428,3,0,14400,46,21607392,-1,58866515,2481,41850,12582,3175120,20,41848,17389815,5372000,3316000,0,41629,0,59241927,64432,45,0,0,326144,ndt-88lvq_1732662732_00000000003CA9A3,139.11852,87.87619277404296,88.71288724978966,17.767,0.0,0.0,3.866849,105.23586667461088,18.144333333333332,0.0
19082617,17767,256,512,5.670237,1,0,0,0,0,7,120,0,236000,52000,1420,1098,95,0,0,0,0,8,0,496,12,1500,64096,33372,10723,619,900,1428,3,0,14400,46,18891791,-1,62595435,2481,44353,12820,4031624,20,44351,17438202,5684000,3512000,0,44256,0,62794523,64432,45,0,0,134656,ndt-88lvq_1732662732_00000000003CA9A3,139.505616,88.31438262633466,88.85873377074009,17.767,0.0,0.0,3.866849,105.55957746569159,17.955666666666666,0.0
18034199,17767,320,512,6.295537,1,0,0,0,0,7,120,0,228000,52000,1420,1098,73,0,0,0,0,8,0,16,8,1500,64096,24948,4385,619,692,1428,3,0,14400,54,22317321,-1,68511155,2575,48512,13521,2811600,22,48510,6186263,6312000,4012000,0,48437,0,68690607,75792,53,0,0,104192,ndt-88lvq_1732662732_00000000003CA9A3,49.490104,87.0599664492481,87.53761911017281,17.767,0.0,0.0,3.866849,74.69589651980696,17.767,0.0
16021662,17767,320,512,6.516762,1,0,0,0,0,7,120,0,224000,52000,1420,1098,289,0,0,0,0,0,0,236,4,1500,64096,21241,2012,619,696,1428,3,0,14400,54,19826807,-1,70943615,2575,50443,13619,3267420,22,50441,14634585,6532000,4132000,0,50152,0,71429787,75792,53,0,0,427264,ndt-88lvq_1732662732_00000000003CA9A3,117.07668,87.09063181991301,87.9320865178136,17.767,0.0,0.0,3.866849,97.36646611257554,17.767,0.0
18397976,17767,256,512,6.672992,1,0,0,0,0,7,120,0,228000,52000,1420,1098,100,0,0,0,0,28,0,392,28,1500,64096,27357,7250,619,856,1428,3,0,14400,54,18213996,-1,72468695,2575,51328,13673,3863820,22,51326,3881049,6688000,4244000,0,51226,0,72686487,75792,53,0,0,152064,ndt-88lvq_1732662732_00000000003CA9A3,31.048392,86.88000225386153,87.3800058504491,17.767,0.0,0.0,3.866849,68.43613336810354,17.767,0.0
16224964,17767,256,512,6.981237,1,0,0,0,0,7,120,0,224000,52000,1420,1098,292,0,0,0,0,0,0,292,0,1500,64096,23712,852,619,610,1428,3,0,14400,54,16062715,-1,75835515,2622,53898,14361,3163760,23,53896,12368587,6996000,4436000,0,53604,0,76325947,75792,53,0,0,551680,ndt-88lvq_1732662732_00000000003CA9A3,98.948696,86.9020948579743,87.70383815934053,17.767,0.0,0.0,3.866849,91.18487633910495,17.767,0.0
16348029,17767,256,512,7.061005,1,0,0,0,0,7,120,0,224000,52000,1420,1098,178,0,0,0,0,8,0,52,8,1500,64096,23798,2380,619,612,1428,3,0,14400,54,16184549,-1,77035415,2669,54629,14510,3531540,24,54627,14952248,7076000,4452000,0,54449,0,77363967,75792,53,0,0,265216,ndt-88lvq_1732662732_00000000003CA9A3,119.617984,87.27983056236329,87.88910926985606,17.767,0.0,0.0,3.866849,98.26230794407313,17.767,0.0
16523654,17767,256,512,7.178977,1,0,0,0,0,7,120,0,224000,52000,1420,1098,169,0,0,0,0,0,0,64,0,1500,64096,22166,2382,619,676,1428,3,0,14400,54,16358417,-1,78524995,2716,55670,14569,3781208,25,55668,7150454,7192000,4520000,0,55499,0,78839599,75792,53,0,0,352256,ndt-88lvq_1732662732_00000000003CA9A3,57.203632,87.50549834607354,88.09210560223273,17.767,0.0,0.0,3.866849,77.60041198276876,17.767,0.0
18537291,17767,320,512,7.804258,1,0,0,0,0,7,120,0,228000,52000,1420,1098,164,0,0,0,0,8,0,184,8,1500,64096,24632,5417,619,762,1428,3,0,14400,54,22939897,-1,85572455,2857,60636,15257,2556000,28,60633,3167989,7820000,4888000,0,60469,0,85879707,75792,53,0,0,247808,ndt-88lvq_1732662732_00000000003CA9A3,25.343912,87.71873508026003,88.26270992066127,17.767,0.0,0.0,3.866849,67.10845233364044,17.767,0.0
9558490,17767,256,512,8.098029,1,0,0,0,0,7,120,0,224000,52000,1420,1098,180,0,0,0,0,0,0,476,4,1500,64096,22973,1203,619,384,1428,3,0,14400,54,9462905,-1,87205455,2857,61809,15348,3838260,28,61806,8859799,8112000,5064000,0,61626,0,87536847,75792,53,0,0,554752,ndt-88lvq_1732662732_00000000003CA9A3,70.878392,86.14980756428508,86.70631335106357,17.767,0.0,0.0,3.866849,81.24483763844955,17.767,0.0
13931851,17767,192,512,8.429226,1,0,0,0,0,7,120,0,228000,52000,1420,1098,286,0,0,0,0,0,0,144,0,1500,64096,26075,431,619,462,1428,3,0,14400,54,10344399,-1,91104775,2904,64661,16645,2600020,29,64658,10778687,8444000,5064000,0,64372,0,91586687,75792,53,0,0,554752,ndt-88lvq_1732662732_00000000003CA9A3,86.229496,86.46561380606,87.14310898770539,17.767,0.0,0.0,3.866849,86.6127395979218,17.767,0.0
16504018,17767,256,512,8.457722,1,0,0,0,0,7,120,0,224000,52000,1420,1098,238,0,0,0,0,0,0,172,0,1500,64096,21831,1892,619,538,1428,3,0,14400,54,16338978,-1,91567695,2904,64939,16776,3611060,29,64936,13633677,8472000,5064000,0,64698,0,91981447,75792,53,0,0,530688,ndt-88lvq_1732662732_00000000003CA9A3,109.069416,86.61215868764663,87.22289997235663,17.767,0.0,0.0,3.866849,94.30149155333442,17.767,0.0
19401451,17767,256,512,9.083261,1,0,0,0,0,7,120,0,224000,52000,1420,1098,141,0,0,0,0,16,0,220,20,1500,64096,23349,1860,619,736,1428,3,0,14400,59,19207436,-1,99469995,3045,70427,18395,3003300,32,70423,12527364,9100000,5428000,0,70282,0,99753107,82892,58,0,0,210688,ndt-88lvq_1732662732_00000000003CA9A3,100.218912,87.60729874436065,88.07967975378006,17.767,0.0,0.0,3.866849,91.9686301660469,17.767,0.0
19401451,17767,320,512,9.221734,1,0,0,0,0,7,120,0,228000,52000,1420,1098,181,0,0,0,0,0,0,356,0,1500,64096,24062,2649,619,642,1428,3,0,14400,59,24009296,-1,100309215,3045,71060,18419,3514500,32,71056,5615819,9236000,5564000,0,70875,0,100647707,82892,58,0,0,260608,ndt-88lvq_1732662732_00000000003CA9A3,44.926552,87.01982945940536,87.53685586680336,17.767,0.0,0.0,3.866849,73.16107910873625,17.767,0.0
13798037,17767,256,512,9.444753,1,0,0,0,0,7,120,0,224000,52000,1420,1098,198,0,0,0,0,4,0,580,4,1500,64096,21099,1928,619,536,1428,3,0,14400,59,13660057,-1,102469035,3045,72602,18504,2734920,32,72598,8698860,9460000,5720000,0,72400,0,102833087,82892,58,0,0,286976,ndt-88lvq_1732662732_00000000003CA9A3,69.59088,86.79446460907977,87.32454093823311,17.767,0.0,0.0,3.866849,81.23662851577096,17.767,0.0
19115118,17767,320,512,9.999992,1,0,0,0,0,7,120,0,228000,52000,1420,1098,137,0,0,0,0,4,0,72,4,1500,64096,25417,5504,619,708,1428,3,0,14400,59,23654959,-1,106716255,3139,75541,18713,3048580,34,75537,7323362,10016000,6120000,0,75400,0,106992427,82892,58,0,0,193280,ndt-88lvq_1732662732_00000000003CA9A3,58.586896,85.37307229845784,85.81464465171572,17.767,0.0,0.0,3.866849,76.59153765005786,17.767,0.0
121646762,1284,739,739,0.030935,1,0,0,0,0,7,124,0,204000,40000,1318,1105,245,0,0,0,0,12,0,32,24,1500,64076,1332,30,2147483647,260,1448,3,1875,14600,1,347648389,-1,328160,1945,500,37,1420804,3,497,102540576,36000,28000,0,252,0,652388,1318,0,0,0,323584,ndt-88lvq_1732662732_00000000003C2C55,820.324608,84.86439308226927,170.42185227089058,1.284,0.0,0.0,7.096008,358.53695111772,1.284,0.0
51271715,1284,256,512,0.394179,1,0,0,0,0,7,124,0,208000,40000,1318,1105,181,0,0,0,0,4,0,396,4,1500,64076,5497,7080,266,702,1448,3,1875,14600,5,50758998,-1,3496632,1945,2871,87,3847818,3,2868,3041538,400000,364000,0,2688,0,3738570,3380,5,0,0,286720,ndt-88lvq_1732662732_00000000003C2C55,24.332304,70.96536345162984,76.79715053313342,1.284,0.0,0.0,7.096008,57.36493932825442,1.284,0.0
69795988,1284,320,512,0.828031,1,0,0,0,0,7,124,0,212000,40000,1318,1105,110,0,0,0,0,4,0,208,4,1500,64076,11631,15515,266,954,1448,3,1875,14600,9,86372535,-1,8771590,1992,6822,161,3554626,4,6819,6130232,832000,684000,0,6710,0,8920284,5334,9,0,0,143360,ndt-88lvq_1732662732_00000000003C2C55,49.041856,84.74648895995439,86.87013891991967,1.284,0.0,0.0,7.096008,73.55282795995802,1.284,0.0
91985898,1284,256,512,1.355975,1,0,0,0,0,7,124,0,208000,40000,1318,1105,291,0,0,0,0,20,0,152,20,1500,64076,5456,8099,266,1224,1448,3,1875,14600,13,91066039,-1,14600782,2039,11460,243,2525262,5,11456,29310600,1360000,1108000,0,11166,0,14989184,7474,13,0,0,380928,ndt-88lvq_1732662732_00000000003C2C55,234.4848,86.14189494644076,89.1124393886318,1.284,0.0,0.0,7.096008,136.57971144502417,1.284,0.0
59947449,1284,256,512,1.549947,1,0,0,0,0,7,124,0,216000,40000,1318,1105,0,0,0,0,0,52,0,348,52,1500,64076,12252,15662,266,508,1448,3,1875,14600,17,59347974,-1,16065408,2039,12295,261,3056114,5,12291,7940281,1556000,1300000,0,12292,0,16074384,8976,17,0,0,0,ndt-88lvq_1732662732_00000000003C2C55,63.522248,82.92107020433602,83.64058900078518,1.284,0.0,0.0,7.096008,76.69463573504039,1.284,0.0
77050983,1284,320,512,2.175004,1,0,0,0,0,7,124,0,204000,40000,1318,1105,389,0,0,0,0,0,0,112,4,1500,64076,3124,3109,266,730,1448,3,1875,14600,21,95350591,-1,23324624,2133,18224,374,2260370,7,18219,61206005,2180000,1768000,0,17831,0,23848446,12438,21,0,0,577536,ndt-88lvq_1732662732_00000000003C2C55,489.64804,85.79156268218357,88.34643798356232,1.284,0.0,0.0,7.096008,221.26201355524861,1.284,0.0
83539164,1284,256,512,2.230868,1,0,0,0,0,7,124,0,208000,40000,1318,1105,22,0,0,0,0,8,0,8,8,1500,64076,4559,4756,266,812,1448,3,1875,14600,21,82703773,-1,25192230,2180,19281,395,3006682,8,19276,83539186,2236000,1804000,0,19255,0,25233340,12438,21,0,0,28672,ndt-88lvq_1732662732_00000000003C2C55,668.313488,90.34054905982784,91.12993866064689,1.284,0.0,0.0,7.096008,283.2613252401582,1.284,0.0
42478301,1284,192,512,2.730078,1,0,0,0,0,7,124,0,216000,40000,1318,1105,0,0,0,0,0,64,0,508,52,1500,64076,13480,17472,266,326,1448,3,1875,14600,27,31540138,-1,29514648,2180,22574,460,3492004,8,22569,5754736,2736000,2268000,0,22570,0,29531902,17254,27,0,0,0,ndt-88lvq_1732662732_00000000003C2C55,46.037888,86.48733992215607,87.18441597639335,1.284,0.0,0.0,7.096008,73.23654796618314,1.284,0.0
41511791,1284,256,512,3.005876,1,0,0,0,0,7,124,0,212000,40000,1318,1105,129,0,0,0,0,0,0,36,0,1500,64076,10732,13049,266,576,1448,3,1875,14600,28,41096673,-1,31404554,2227,24139,485,3307040,9,24134,8000000,3008000,2468000,0,24006,0,31590334,17844,28,0,0,167936,ndt-88lvq_1732662732_00000000003C2C55,64.0,83.5817685094129,84.67468917546832,1.284,0.0,0.0,7.096008,77.41881922829373,1.284,0.0
39368782,1284,320,512,3.289659,1,0,0,0,0,7,124,0,212000,40000,1318,1105,103,0,0,0,0,0,0,112,0,1500,64076,8097,7445,266,324,1448,3,1875,14600,31,48718868,-1,34579352,2274,26542,531,3329528,10,26537,27362436,3292000,2724000,0,26435,0,34735514,20994,31,0,0,135168,ndt-88lvq_1732662732_00000000003C2C55,218.899488,84.0922466431931,85.07229715906725,1.284,0.0,0.0,7.096008,129.35467726742013,1.284,0.0
76021782,1284,256,512,3.55306,1,0,0,0,0,7,124,0,212000,40000,1318,1105,229,0,0,0,0,0,0,16,0,1500,64076,9396,9047,266,578,1448,3,1875,14600,35,75261565,-1,38386204,2321,29583,583,3814994,11,29578,15016812,3556000,2956000,0,29350,0,38708710,23498,35,0,0,299008,ndt-88lvq_1732662732_00000000003C2C55,120.134496,86.42962179079441,87.7900041091341,1.284,0.0,0.0,7.096008,98.11804063330949,1.284,0.0
69294546,1281,256,512,4.106745,1,0,0,0,0,7,124,0,208000,40000,1318,1105,132,0,0,0,0,0,0,180,16,1500,64076,4050,4276,266,532,1448,3,1875,14600,40,68601601,-1,45365542,2415,34825,689,3227086,13,34820,9041158,4112000,3380000,0,34688,0,45564472,26898,39,0,0,172032,ndt-88lvq_1732662732_00000000003C2C55,72.329264,88.37274678607997,89.41261266526166,1.281,0.0,0.0,7.096008,83.37154115044721,1.2830000000000001,0.0
59432338,1280,256,512,4.876044,1,0,0,0,0,7,124,0,212000,40000,1318,1105,142,0,0,0,0,8,0,592,8,1500,64076,8616,9330,266,472,1448,3,1875,14600,51,58838014,-1,53773572,2462,41291,800,2621190,14,41286,4006079,4880000,4112000,0,41145,0,53992518,34626,51,0,0,184320,ndt-88lvq_1732662732_00000000003C2C55,32.048632,88.2249167562885,89.28801790960048,1.28,0.0,0.0,7.096008,69.85385555529632,1.2816666666666665,0.0
46670127,1275,256,512,5.216022,1,0,0,0,0,7,124,0,208000,40000,1318,1105,165,0,0,0,0,20,0,304,24,1500,64076,7279,9576,266,636,1448,3,1875,14600,53,46203425,-1,57749750,2509,44351,853,3326730,15,44346,7163043,5220000,4340000,0,44182,0,58002782,35944,53,0,0,217088,ndt-88lvq_1732662732_00000000003C2C55,57.304344,88.57286261445984,89.65394394425483,1.275,0.0,0.0,7.096008,78.51038351957156,1.2786666666666668,0.0
45394723,1275,256,512,5.708532,1,0,0,0,0,7,124,0,212000,40000,1318,1105,153,0,0,0,0,20,0,188,24,1500,64076,10096,13703,266,706,1448,3,1875,14600,58,44940775,-1,62456044,2556,47932,918,3803380,16,47927,18828571,5712000,4680000,0,47775,0,62696860,40112,58,0,0,200704,ndt-88lvq_1732662732_00000000003C2C55,150.628568,87.52659212561127,88.53327055011691,1.275,0.0,0.0,7.096008,108.89614355857606,1.2766666666666666,0.0
61414458,1275,256,512,5.810544,1,0,0,0,0,7,124,0,208000,40000,1318,1105,179,0,0,0,0,4,0,292,4,1500,64076,5282,6782,266,677,1448,3,1875,14600,59,60800313,-1,64158900,2556,49258,943,3874920,16,49253,5045941,5816000,4748000,0,49075,0,64433984,40480,59,0,0,245760,ndt-88lvq_1732662732_00000000003C2C55,40.367528,88.33444854733051,89.38515085678725,1.275,0.0,0.0,7.096008,72.69570913470592,1.275,0.0
53765097,1275,320,512,6.043529,1,0,0,0,0,7,124,0,212000,40000,1318,1105,0,0,0,0,0,32,0,72,12,1500,64076,10271,13610,266,534,1448,3,1875,14600,61,66534308,-1,66712074,2603,51033,974,3041736,17,51028,3669927,6048000,4940000,0,51029,0,66753396,41322,61,0,0,0,ndt-88lvq_1732662732_00000000003C2C55,29.359416,88.30876661632632,89.03605029445544,1.275,0.0,0.0,7.096008,68.90141097026059,1.275,0.0
51910478,1275,256,512,6.090787,1,0,0,0,0,7,124,0,208000,40000,1318,1105,199,0,0,0,0,0,0,120,4,1500,64076,4437,4224,266,608,1448,3,1875,14600,61,51391373,-1,67797898,2603,52059,992,3566508,17,52054,46691596,6096000,4964000,0,51856,0,68101502,41322,61,0,0,446464,ndt-88lvq_1732662732_00000000003C2C55,373.532768,89.04977041554729,90.12137446277468,1.275,0.0,0.0,7.096008,184.23463762610731,1.275,0.0
97177621,1275,256,512,6.751803,1,0,0,0,0,7,124,0,212000,40000,1318,1105,164,0,0,0,0,8,0,84,8,1500,64076,10084,14214,266,904,1448,3,1875,14600,68,96205845,-1,75708342,2744,58061,1102,3196866,20,58056,5088803,6756000,5476000,0,57893,0,75969868,48534,68,0,0,212992,ndt-88lvq_1732662732_00000000003C2C55,40.710424,89.70444427955022,90.67136348616806,1.275,0.0,0.0,7.096008,73.69541058857276,1.275,0.0
84091512,1275,320,512,7.096008,1,0,0,0,0,7,124,0,212000,40000,1318,1105,179,0,0,0,0,0,0,148,0,1500,64076,10156,11741,266,780,1448,3,1875,14600,72,104063246,-1,79159172,2791,60722,1143,3019238,21,60716,18885369,7100000,5800000,0,60538,0,79443766,51122,72,0,0,233472,ndt-88lvq_1732662732_00000000003C2C55,151.082952,89.24361077383227,90.2271767450093,1.275,0.0,0.0,7.096008,110.18457983961385,1.275,0.0
49555753,1275,256,512,7.765312,1,0,0,0,0,7,124,0,212000,40000,1318,1105,0,0,0,0,0,64,0,152,48,1500,64076,11695,13296,266,438,1448,3,1875,14600,78,49060195,-1,85633148,2838,65495,1232,4141082,22,65489,4335965,7768000,6320000,0,65490,0,85689126,55978,78,0,0,0,ndt-88lvq_1732662732_00000000003C2C55,34.68772,88.22120527803648,88.93129857499609,1.275,0.0,0.0,7.096008,70.61340795101086,1.275,0.0
39675869,1275,256,512,7.964539,1,0,0,0,0,7,124,0,212000,40000,1318,1105,0,0,0,0,0,36,0,352,24,1500,64076,10013,12819,266,390,1448,3,1875,14600,78,39279110,-1,87033788,2838,66563,1254,4161246,22,66557,7564858,7968000,6484000,0,66558,0,87089766,55978,78,0,0,0,ndt-88lvq_1732662732_00000000003C2C55,60.518864,87.42129381248557,88.12063975077528,1.275,0.0,0.0,7.096008,78.68693252108694,1.275,0.0
62978645,1275,256,512,8.184306,1,0,0,0,0,7,124,0,212000,40000,1318,1105,160,0,0,0,0,0,0,168,0,1500,64076,9567,12698,266,700,1448,3,1875,14600,79,62348858,-1,88919398,2885,68169,1284,3745872,23,68163,4086821,8188000,6648000,0,68004,0,89184884,56590,79,0,0,208896,ndt-88lvq_1732662732_00000000003C2C55,32.694568,86.91698282053483,87.82344355159742,1.275,0.0,0.0,7.096008,69.14499812404408,1.275,0.0
44790997,1275,256,512,8.288265,1,0,0,0,0,7,124,0,212000,40000,1318,1105,172,0,0,0,0,12,0,272,12,1500,64076,8193,9343,266,476,1448,3,1875,14600,80,44343087,-1,90530904,2885,69416,1306,3538786,23,69410,4000000,8292000,6732000,0,69239,0,90814092,57908,80,0,0,225280,ndt-88lvq_1732662732_00000000003C2C55,32.0,87.38224851642653,88.30826524007135,1.275,0.0,0.0,7.096008,69.23017125216596,1.275,0.0
85784850,1275,320,512,8.913795,1,0,0,0,0,7,124,0,216000,40000,1318,1105,113,0,0,0,0,0,0,0,0,1500,64076,14145,17732,427,680,1448,10,1875,14600,92,106158751,-1,96659168,2979,74052,1385,3817382,25,74046,5128147,8916000,7296000,0,73934,0,96873788,67164,92,2,0,147456,ndt-88lvq_1732662732_00000000003C2C55,41.025176,86.75018261021259,87.59504655424541,1.275,0.0,0.0,7.096008,71.79013505481934,1.275,0.0
71508494,1275,256,512,9.278086,1,0,0,0,0,7,124,0,208000,40000,1318,1105,238,0,0,0,0,0,0,96,0,1500,64076,4299,4623,427,792,1448,10,1875,14600,93,70793409,-1,100177204,3073,76867,1438,3543679,27,76860,4033664,9284000,7620000,0,76623,0,100556982,68482,93,2,0,311296,ndt-88lvq_1732662732_00000000003C2C55,32.269312,86.37747397469694,87.35483245143449,1.275,0.0,0.0,7.096008,68.66720614204381,1.275,0.0
